bblid,scanid,idemoBehAllEmoCorrectAverage,idemoBehAllEmoCorrectCount,idemoBehAllEmoCorrectMedian,idemoBehAllEmoCorrectStddev,idemoBehAllEmoIncorrectAverage,idemoBehAllEmoIncorrectCount,idemoBehAllEmoIncorrectMedian,idemoBehAllEmoIncorrectStddev,idemoBehAllEmoNrCount,idemoBehAngerCorrectAverage,idemoBehAngerCorrectCount,idemoBehAngerCorrectMedian,idemoBehAngerCorrectStddev,idemoBehAngerIncorrectAverage,idemoBehAngerIncorrectCount,idemoBehAngerIncorrectMedian,idemoBehAngerIncorrectStddev,idemoBehAngerNrCount,idemoBehFearCorrectAverage,idemoBehFearCorrectCount,idemoBehFearCorrectMedian,idemoBehFearCorrectStddev,idemoBehFearIncorrectAverage,idemoBehFearIncorrectCount,idemoBehFearIncorrectMedian,idemoBehFearIncorrectStddev,idemoBehFearNrCount,idemoBehHappyCorrectAverage,idemoBehHappyCorrectCount,idemoBehHappyCorrectMedian,idemoBehHappyCorrectStddev,idemoBehHappyIncorrectAverage,idemoBehHappyIncorrectCount,idemoBehHappyIncorrectMedian,idemoBehHappyIncorrectStddev,idemoBehHappyNrCount,idemoBehNoECorrectAverage,idemoBehNoECorrectCount,idemoBehNoECorrectMedian,idemoBehNoECorrectStddev,idemoBehNoEIncorrectAverage,idemoBehNoEIncorrectCount,idemoBehNoEIncorrectMedian,idemoBehNoEIncorrectStddev,idemoBehNoENrCount,idemoBehSadCorrectAverage,idemoBehSadCorrectCount,idemoBehSadCorrectMedian,idemoBehSadCorrectStddev,idemoBehSadIncorrectAverage,idemoBehSadIncorrectCount,idemoBehSadIncorrectMedian,idemoBehSadIncorrectStddev,idemoBehSadNrCount,idemoBehNonthreatCorrectAverage,idemoBehNonthreatCorrectCount,idemoBehNonthreatCorrectMedian,idemoBehNonthreatCorrectStddev,idemoBehNonthreatIncorrectAverage,idemoBehNonthreatIncorrectCount,idemoBehNonthreatIncorrectMedian,idemoBehNonthreatIncorrectStddev,idemoBehNonthreatNrCount,idemoBehThreatAllNrCount,idemoBehThreatCorrectAverage,idemoBehThreatCorrectCount,idemoBehThreatCorrectMedian,idemoBehThreatCorrectStddev,idemoBehThreatIncorrectAverage,idemoBehThreatIncorrectCount,idemoBehThreatIncorrectMedian,idemoBehThreatIncorrectStddev
86707,3326,2068.5544,55,2048.5,629.0575,2547.84,5,2518.3,468.42926,0,1952.2181,11,1914.7,524.20886,2151.8,1,2151.8,0,0,2348.68,10,2199.65,550.5776,2467.95,2,2467.95,603.7984,0,2031.6,12,1976.25,771.5105,0,0,0,0,0,2032.95,10,1926,714.48157,2825.75,2,2825.75,434.7999,0,2008.3833,12,2143.7002,583.4374,0,0,0,0,0,2019.9917,24,2086.35,669.0401,0,0,0,0,0,0,2141.0095,21,2057.1,561.22656,2362.5667,3,2151.8,464.3309
86722,3705,2952.4727,51,2761.3,917.80945,3349.6375,8,3183.65,626.1235,1,2445.52,10,2435.8,632.13007,3130.95,2,3130.95,676.772,0,3494.5286,7,3769.8,1250.2509,3541.9749,4,3632.95,812.5001,1,2846.6833,12,2708.7002,680.7154,0,0,0,0,0,3005.45,12,2945.75,1042.5392,0,0,0,0,0,3143.3599,10,3465.5,877.60004,3183.65,2,3183.65,83.650764,0,2981.5364,22,2748.9502,771.7894,3183.65,2,3183.65,83.650764,0,1,2877.4646,17,2722.9,1046.0101,3404.9666,6,3365.45,729.89655
86769,5904,2563.2554,56,2455.05,780.9836,3913.05,2,3913.05,668.4282,2,2788.0544,11,2755,720.0362,3440.4,1,3440.4,0,0,2465.58,10,2130.2,918.7201,4385.7,1,4385.7,0,1,2517.1584,12,2488.15,863.61176,0,0,0,0,0,2405.8833,12,2363.9502,673.4734,0,0,0,0,0,2649.2183,11,2712,807.2751,0,0,0,0,1,2580.3174,23,2651.7,820.78394,0,0,0,0,1,1,2634.495,21,2498.8,816.2613,3913.05,2,3913.05,668.4282
86820,3429,2206.2458,48,2103.25,620.1295,3080.5,11,3250.4,718.91455,1,2452.5,9,2166.1,703.1013,3444.3,3,3594.1,781.24646,0,2069.6729,11,2034.1,332.77927,3250.4,1,3250.4,0,0,1670.6833,12,1561.3,300.54504,0,0,0,0,0,2482.9875,8,2574.2,627.9558,2936.6,4,3045.9502,806.3724,0,2643.6,8,2891.25,646.1348,2851.9333,3,2575.4,815.9369,1,2059.85,20,1881.3501,667.26276,2851.9333,3,2575.4,815.9369,1,0,2241.945,20,2103.25,551.9195,3395.825,4,3422.25,645.2106
86853,3449,2239.7834,54,2191.4502,775.2954,3446.175,4,3312.75,1767.1302,2,2150.4272,11,2016,639.7313,0,0,0,0,1,2256.225,8,2089.65,589.603,3446.175,4,3312.75,1767.1302,0,2335.225,12,2242.1,646.2108,0,0,0,0,0,2404.9727,11,2459.3,1182.5288,0,0,0,0,1,2063.8667,12,1909.6001,731.33575,0,0,0,0,0,2199.546,24,2195,689.0023,0,0,0,0,0,1,2194.9736,19,2016,604.512,3446.175,4,3312.75,1767.1302
86880,6827,1974.0645,59,1878,609.8846,2950.7,1,2950.7,0,0,1869.35,12,1926.6001,427.14566,0,0,0,0,0,2686.975,12,2900,762.70966,0,0,0,0,0,1477.3667,12,1534.5,262.11768,0,0,0,0,0,1744.4818,11,1729.9,222.15524,2950.7,1,2950.7,0,0,2073.0166,12,2096.6,429.59778,0,0,0,0,0,1775.1917,24,1735.1,462.25592,0,0,0,0,0,0,2278.1626,24,2003.4,734.7593,0,0,0,0
86921,3350,1993.4746,59,1667.8,773.2421,0,0,0,0,1,1801.1333,12,1838.7,352.34854,0,0,0,0,0,2763.3916,12,2670.5,920.8682,0,0,0,0,0,1656.775,12,1579.05,474.9168,0,0,0,0,0,1755.3167,12,1506.1,646.0751,0,0,0,0,0,1990.5092,11,1981.3,855.21265,0,0,0,0,1,1816.387,23,1585.9,688.67816,0,0,0,0,1,0,2282.2625,24,2056.15,840.52966,0,0,0,0
86924,3232,2466.1543,59,2469.2,572.08606,0,0,0,0,1,2576.2334,12,2324.05,661.49695,0,0,0,0,0,2207.8584,12,2337.5,589.79517,0,0,0,0,0,2565.525,12,2543.1,585.0644,0,0,0,0,0,2404.1,12,2525.6,414.6405,0,0,0,0,0,2587.1362,11,2743.4,584.32574,0,0,0,0,1,2575.8608,23,2743.4,571.3759,0,0,0,0,1,0,2392.046,24,2324.05,641.12683,0,0,0,0
86946,3962,1891.0928,55,1786.6,631.7416,2306.78,5,2456.6,476.87222,0,1774.4272,11,1733.1,431.23306,2794.5,1,2794.5,0,0,2389.53,10,2183.5,713.5907,2549.8,2,2549.8,131.80464,0,1416.0583,12,1445.4,240.10028,0,0,0,0,0,1938.6666,12,1754.3999,843.68475,0,0,0,0,0,2033.94,10,2063.7,345.05106,1819.8999,2,1819.8999,249.32584,0,1696.9136,22,1605.15,424.71817,1819.8999,2,1819.8999,249.32584,0,0,2067.3333,21,2028.3,649.0133,2631.3667,3,2643,169.25008
86972,5713,2008.0732,56,1933.9,479.1524,3741.025,4,3673.25,1010.9194,0,1861.65,10,1794.8,288.1395,3517.6,2,3517.6,1097.4297,0,2064.4092,11,1787.5,570.22565,3052.9,1,3052.9,0,0,1836.7417,12,1932.9,400.00656,0,0,0,0,0,2017.1,12,1961.95,505.52518,0,0,0,0,0,2261.9092,11,2426.4,524.02515,4876,1,4876,0,0,2040.0826,23,2039.9,501.97467,4876,1,4876,0,0,0,1967.8572,21,1787.5,459.02814,3362.7,3,3052.9,821.0713
86974,8204,2059.6226,53,2022,521.5658,3338.3,6,2948.05,843.0163,1,2239.7183,11,2099.3,621.69214,2780.8,1,2780.8,0,0,2129.7112,9,1976.1,647.0932,3855,3,4129.3,952.643,0,1866.3417,12,1862.8,475.10083,0,0,0,0,0,2076.311,9,2022,389.84595,2842,2,2842,365.99854,1,2022.7334,12,2082.8,463.57053,0,0,0,0,0,1944.5375,24,2024.85,465.95172,0,0,0,0,0,0,2190.215,20,2010.55,618.7743,3586.45,4,3462.2998,945.2489
86990,3202,2171.8472,53,2068.1,822.914,4494.533,6,4674.75,545.44147,1,2173.4624,8,2135.6,676.7603,4525.55,4,4723.45,656.2227,0,2692.76,10,2562.5498,748.28033,4432.5,2,4432.5,429.07227,0,1794.0917,12,1654.35,985.5309,0,0,0,0,0,2129.2083,12,2067.2002,813.71924,0,0,0,0,0,2155.7273,11,2039.2,674.5593,0,0,0,0,1,1967.0479,23,1908.7,852.39905,0,0,0,0,1,0,2461.9612,18,2309.95,745.33356,4494.533,6,4674.75,545.44147
87045,3115,2369.3982,59,2186.1,904.01794,4944.5,1,4944.5,0,0,2481.9834,12,2247.05,1154.8176,0,0,0,0,0,2098.175,12,2253.4502,502.97794,0,0,0,0,0,1958.7833,12,1895.05,519.718,0,0,0,0,0,2326.809,11,2416,797.2571,4944.5,1,4944.5,0,0,2977.6917,12,2532.8,1091.3811,0,0,0,0,0,2468.2375,24,2179.55,984.71936,0,0,0,0,0,0,2290.079,24,2247.05,892.8788,0,0,0,0
87048,3213,3100.1265,53,3079.4,1050.8701,3755.4,2,3755.4,1596.0814,5,2998.6416,12,2775.45,879.58984,0,0,0,0,0,3431.2908,11,3084.3,1226.381,2626.8,1,2626.8,0,0,3125.85,12,3205.9,897.081,0,0,0,0,0,2897.35,10,2531.85,1427.3043,4884,1,4884,0,1,3011.8875,8,3084.6,834.61206,0,0,0,0,4,3080.265,20,3126.2002,851.95374,0,0,0,0,4,0,3205.5608,23,2940.2,1057.975,2626.8,1,2626.8,0
87053,5269,2991.9033,58,3056.4,778.5335,2441.1,1,2441.1,0,1,3183.7334,12,3096.7,482.73193,0,0,0,0,0,2590.9272,11,2448.5,733.73816,0,0,0,0,1,2984.7666,12,3101.8,733.5551,0,0,0,0,0,3092.7917,12,3266.6,947.53766,0,0,0,0,0,3081.3364,11,3111.7,915.7138,2441.1,1,2441.1,0,0,3030.9521,23,3111.7,807.8584,2441.1,1,2441.1,0,0,1,2900.2173,23,2939.9,672.98145,0,0,0,0
87064,3411,2740.983,41,2470.4,980.24054,2885.625,4,2828.55,1007.9074,15,2526.87,10,2243.05,671.77875,0,0,0,0,2,3830.3428,7,3748.1,1018.2802,0,0,0,0,5,2291.56,10,2164.7998,654.7696,0,0,0,0,2,2599.125,8,2027.45,1264.6943,0,0,0,0,4,2765.0999,6,2725.45,655.3736,2885.625,4,2828.55,1007.9074,2,2469.1375,16,2274.0498,675.6223,2885.625,4,2828.55,1007.9074,4,7,3063.5942,17,3071.2,1039.2004,0,0,0,0
87122,7695,2505.2893,56,2518.35,542.29126,3259.3667,3,3599.8,832.2225,1,2549.6416,12,2592.0498,539.0088,0,0,0,0,0,2627.7456,11,2780.6,534.4653,0,0,0,0,1,2369.5667,12,2398.4,540.9704,0,0,0,0,0,2266.5454,11,2182.3,520.0407,2310.9,1,2310.9,0,0,2742.85,10,2850.6,537.2276,3733.6,2,3733.6,189.22166,0,2539.241,22,2528.1,559.62146,3733.6,2,3733.6,189.22166,0,1,2586.9956,23,2669.2,526.0218,0,0,0,0
87135,4634,2456.1746,55,2146.3,893.55756,2999.0667,3,2812,796.4505,2,2629.518,11,2204,1016.07416,2312.8,1,2312.8,0,0,2259.7363,11,1922.4,623.68774,0,0,0,0,1,1870.475,12,1830.9,179.00453,0,0,0,0,0,2306.21,10,2365.15,842.43567,3872.4,1,3872.4,0,1,3254.5454,11,3060.4,1002.72516,2812,1,2812,0,0,2532.4216,23,2082.7,986.2974,2812,1,2812,0,0,1,2444.6272,22,2158.1,844.1957,2312.8,1,2312.8,0
87144,3190,2352.716,56,2100.9,803.54443,3240.85,2,3240.85,367.34198,2,2173.8667,12,2111.4,516.2064,0,0,0,0,0,2303.34,10,2142.75,589.02026,3240.85,2,3240.85,367.34198,0,2682.95,10,1998.25,1214.9279,0,0,0,0,2,2369.9583,12,2136.5,727.1141,0,0,0,0,0,2280.275,12,2012.05,894.09863,0,0,0,0,0,2463.309,22,1998.25,1045.681,0,0,0,0,2,0,2232.7183,22,2142.75,540.94714,3240.85,2,3240.85,367.34198
87166,5539,1970.988,50,1904.9,670.79663,2260.15,10,1932.75,1114.7526,0,1972.2819,11,1992.3,590.5237,1318.9,1,1318.9,0,0,2197.5,9,1862.9,782.1639,2498.5667,3,1918.9,1539.2615,0,1720.6083,12,1718.25,564.837,0,0,0,0,0,1775.07,10,1830.2,709.32996,1489.55,2,1489.55,646.3663,0,2334.85,8,2496.3,651.60803,2701.95,4,2568.45,1000.4567,0,1966.3049,20,1948.9,660.6459,2701.95,4,2568.45,1000.4567,0,0,2073.63,20,1904.9,674.04926,2203.65,4,1626.1001,1388.3278
87189,5502,1977.8563,55,1861.8,543.3705,2776.625,4,2505.8,898.77,1,1932.8909,11,1861.8,438.6209,0,0,0,0,1,1774.8363,11,1665.8,500.47397,2656.3,1,2656.3,0,0,1989.125,12,1825.7,715.42645,0,0,0,0,0,2062.68,10,1871.3,602.83136,2190.9,2,2190.9,232.49675,0,2136.4363,11,2124.6,422.89377,4068.4,1,4068.4,0,0,2059.5784,23,2101.5,585.55023,4068.4,1,4068.4,0,0,1,1853.8636,22,1770.3999,466.2935,2656.3,1,2656.3,0
87195,6630,2346.6033,59,2188.7,687.385,0,0,0,0,1,2756.9363,11,2890.7,626.7928,0,0,0,0,1,2410.675,12,2097.2998,633.26935,0,0,0,0,0,1921.3167,12,2050.3,520.02826,0,0,0,0,0,2124.0667,12,2157.25,504.05594,0,0,0,0,0,2554.2166,12,2471.95,858.75433,0,0,0,0,0,2237.7666,24,2114.1,765.85126,0,0,0,0,0,1,2576.2783,23,2599.5,640.6008,0,0,0,0
87209,3225,2730.8604,53,2669,877.31683,2660.4167,6,2654.05,617.0576,1,2298.84,10,2459.9502,481.8447,2218.4,2,2218.4,615.4658,0,3463.5898,10,3687.7002,1183.1135,2800.1,2,2800.1,205.90945,0,2197.6,12,2013.6,571.45557,0,0,0,0,0,2854.2,10,2793.35,816.8948,2303.2,1,2303.2,0,1,2927.1,11,2894.2,671.9164,3622.3,1,3622.3,0,0,2546.4912,23,2552.6,712.26544,3622.3,1,3622.3,0,0,0,2881.215,20,2535.45,1063.0294,2509.25,4,2654.05,503.18048
87277,3467,1956.8483,58,1878.8501,557.5554,2471.95,2,2471.95,205.41452,0,2136.0334,12,2127.15,498.20255,0,0,0,0,0,1986.7667,12,2038.15,404.23904,0,0,0,0,0,1736.475,12,1661.6,529.0759,0,0,0,0,0,1852.1666,12,1553.3,698.8266,0,0,0,0,0,2095.99,10,1935.55,617.94727,2471.95,2,2471.95,205.41452,0,1899.8909,22,1764.95,586.38806,2471.95,2,2471.95,205.41452,0,0,2061.4,24,2082.2002,450.19067,0,0,0,0
87282,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87300,6314,2453.1301,53,2365.2,879.22375,2863.4,6,2679.5,977.3183,1,2209.5,12,2253,741.044,0,0,0,0,0,3501.1501,8,3766.1501,1184.7787,2758.6,3,2272.5,1361.1836,1,2190.6,12,2178.45,567.1299,0,0,0,0,0,2495.7,10,2435.4502,923.2797,2909.0498,2,2909.0498,991.57587,0,2204.4092,11,2039.4,457.88235,3086.5,1,3086.5,0,0,2197.2043,23,2097.5,506.12866,3086.5,1,3086.5,0,0,1,2726.1602,20,2561.9,1120.9639,2758.6,3,2272.5,1361.1836
87344,3233,2033.04,55,1968.9,552.79596,2961.02,5,2450.1,1299.339,0,2155.98,10,2115.85,444.78394,2815.4,2,2815.4,516.6121,0,2096.3333,12,1990.4,651.5969,0,0,0,0,0,1822.0333,12,1804.95,304.2967,0,0,0,0,0,2299.111,9,2407.6,887.2344,3058.0999,3,2331.2,1791.027,0,1878.75,12,1954.8501,313.09232,0,0,0,0,0,1850.3916,24,1897.25,303.32626,0,0,0,0,0,0,2123.4456,22,2009.75,555.0746,2815.4,2,2815.4,516.6121
87346,7753,2018.4148,54,1835.25,740.5225,3641.4333,6,3804.05,1368.4526,0,2131.25,12,2307.85,728.9552,0,0,0,0,0,2263.6084,12,2058.4,974.81433,0,0,0,0,0,1533.3,12,1352.5,484.5064,0,0,0,0,0,2643.7666,6,2570.75,599.2274,3641.4333,6,3804.05,1368.4526,0,1832.825,12,1830.3999,418.8978,0,0,0,0,0,1683.0625,24,1653.45,468.6118,0,0,0,0,0,0,2197.4292,24,2158.7,844.4998,0,0,0,0
87381,5979,2382.45,36,2115.65,867.8199,4456.75,2,4456.75,1278.9442,22,2463.6333,6,2424.5,1019.54297,0,0,0,0,6,3141.6199,5,2964,1297.3013,5361.1,1,5361.1,0,6,2184.3271,11,1925.7,660.7155,0,0,0,0,1,2183.1555,9,1888.1,625.1818,0,0,0,0,3,2320.46,5,1876.2,895.49274,3552.4,1,3552.4,0,6,2226.8687,16,1900.95,713.52563,3552.4,1,3552.4,0,7,12,2771.809,11,2645.4,1148.1697,5361.1,1,5361.1,0
87445,4813,1881.3407,54,1755.5,547.6256,2374.2832,6,2345.2998,545.4464,0,2006.0499,10,1990.3,607.6929,2529.2998,2,2529.2998,175.2211,0,1906.6455,11,1731.6,693.6961,1623.6,1,1623.6,0,0,1710.2667,12,1602.8501,634.1696,0,0,0,0,0,1749.1636,11,1779.4,371.51685,3229.5,1,3229.5,0,0,2079.48,10,2144.2,308.3916,2167,2,2167,167.15997,0,1878.091,22,1662.3,535.5632,2167,2,2167,167.15997,0,0,1953.981,21,1874.8,639.8249,2227.4,3,2405.4,537.3844
87457,3535,2803.5078,52,2760.3,770.41077,2870.58,5,3250.5,1700.6383,3,2927.7183,11,2872.8,502.9273,2791.9,1,2791.9,0,0,2791.3333,9,2691.3,747.08966,66.4,1,66.4,0,2,2548.7917,12,2510.55,770.31696,0,0,0,0,0,2876.922,9,2765.1,830.8049,3456.5,2,3456.5,291.328,1,2907.0637,11,3024.4,1005.5061,4581.6,1,4581.6,0,0,2720.1392,23,2668.6,888.6753,4581.6,1,4581.6,0,0,2,2866.345,20,2815.05,610.719,1429.1499,2,1429.1499,1927.2195
87470,4000,2491.092,51,2371,798.5791,2634.5142,7,2671.9,629.73883,2,2691.2556,9,2621.6,712.10925,2591.2,3,2636.7,959.65936,0,3072.1626,8,3155.9,448.2839,2859.6665,3,2832.4,202.77962,1,2042.8583,12,1929.3,634.78296,0,0,0,0,0,2245.691,11,2371,991.6753,2089,1,2089,0,0,2639.1091,11,2692.9,760.27295,0,0,0,0,1,2328.0217,23,2260.7,746.29205,0,0,0,0,1,1,2870.5059,17,2940.9,616.3403,2725.4333,6,2752.15,637.5332
87530,3248,1863.9052,58,1760.3501,582.2937,1877.6001,2,1877.6001,1493.6924,0,1889.1833,12,1938.4,642.44525,0,0,0,0,0,1834.25,10,1742.5,429.02655,1877.6001,2,1877.6001,1493.6924,0,1724.8833,12,1550.1001,542.87665,0,0,0,0,0,1815.0416,12,1580.55,726.62103,0,0,0,0,0,2051.225,12,2108.9,554.5154,0,0,0,0,0,1888.0542,24,1804.3501,561.95386,0,0,0,0,0,0,1864.2136,22,1767.7,543.93317,1877.6001,2,1877.6001,1493.6924
87538,7297,2478.4583,48,2083.65,1068.6807,2990.9666,9,2796.6,957.911,3,2269.97,10,2294.9,579.70807,2216.4,1,2216.4,0,1,2106.3625,8,1968.8,619.8599,3731.8667,3,3803.4,374.7558,1,2012.65,12,1654.3501,1097.9941,0,0,0,0,0,3178.6199,10,3297.65,1240.2539,1843.6,2,1843.6,320.8851,0,2934.675,8,2659.65,1203.8389,3273.1667,3,2796.6,958.73206,1,2381.46,20,1768.6,1202.7759,3273.1667,3,2796.6,958.73206,1,2,2197.2556,18,2164.75,585.76764,3353,4,3564.95,817.1828
87548,3139,2637.4019,55,2596,766.20953,4144.7,2,4144.7,1569.3527,3,2674.491,11,2511.1,835.87384,3035,1,3035,0,0,2844.1501,10,2829.35,738.0902,5254.4,1,5254.4,0,1,2565.8833,12,2867.8,882.7637,0,0,0,0,0,2635.975,12,2695.7002,641.4004,0,0,0,0,0,2477.3901,10,2379.95,813.4265,0,0,0,0,2,2525.6592,22,2546.2,832.9428,0,0,0,0,2,1,2755.281,21,2550,775.90656,4144.7,2,4144.7,1569.3527
87563,4679,1566.8927,55,1421.4,549.1927,1682.3334,3,1559.2,341.28735,2,1636.711,9,1651.2,458.78967,1743.9,2,1743.9,458.48813,1,1852.6417,12,1617.05,721.1499,0,0,0,0,0,1217.15,12,1237.25,167.20355,0,0,0,0,0,1493.8455,11,1366.4,585.24396,0,0,0,0,1,1652.6273,11,1588.2,501.8792,1559.2,1,1559.2,0,0,1425.4218,23,1290.9,421.83182,1559.2,1,1559.2,0,0,1,1760.1,21,1651.2,618.2364,1743.9,2,1743.9,458.48813
87601,6917,2098.8733,56,1963.4,787.71094,2649.2,3,2059.7,1022.34326,1,2335.1545,11,2481.7,692.33093,3829.7,1,3829.7,0,0,2616.45,10,2363.2,1172.0618,2059.7,1,2059.7,0,1,1562.7167,12,1423.2,347.21136,0,0,0,0,0,1866.95,12,1978.2,658.26764,0,0,0,0,0,2229.9727,11,2097.6,574.4944,2058.2,1,2058.2,0,0,1881.8391,23,1873.2,571.3536,2058.2,1,2058.2,0,0,1,2469.1047,21,2481.7,937.3168,2944.7,2,2944.7,1251.579
87604,4448,1928.8143,56,1887.2,596.9676,2032.45,4,1780.7,699.7752,0,2127.7666,12,2185.5,420.50677,0,0,0,0,0,2383.1455,11,2378.8,787.6146,1651.4,1,1651.4,0,0,1542.9584,12,1613.75,372.70288,0,0,0,0,0,1683.5222,9,1605.7,502.278,2159.4668,3,1910,798.57916,0,1883.2167,12,1729.4,505.15646,0,0,0,0,0,1713.0875,24,1616.25,467.63278,0,0,0,0,0,0,2249.9043,23,2212.3,622.41284,1651.4,1,1651.4,0
87646,6826,3093.1018,56,3040.65,955.7223,2645.35,2,2645.35,424.0519,2,3458.9546,11,3545.8,720.22656,0,0,0,0,1,3429.6636,11,3114.2,1144.503,2345.5,1,2345.5,0,0,2551.4668,12,2597,669.8534,0,0,0,0,0,2596.95,10,2474.3,951.5948,2945.2,1,2945.2,0,1,3404.3167,12,3348.15,904.6807,0,0,0,0,0,2977.8916,24,2797.9502,892.06104,0,0,0,0,0,1,3444.309,22,3277.4502,933.2701,2345.5,1,2345.5,0
87670,3246,2576.0608,51,2442.2,823.54004,3514.8667,9,3504.8,750.5702,0,2118.4363,11,2085,435.27957,2446.7,1,2446.7,0,0,3387.17,10,3487.2002,758.0472,3892.0498,2,3892.0498,547.65405,0,1998.125,12,1900.7,435.69458,0,0,0,0,0,2503.43,10,2333.4,838.4358,4080.65,2,4080.65,537.7547,0,3149.1,8,2960.75,639.10065,3310.425,4,3100.4,749.4039,0,2458.5151,20,2474.35,771.398,3310.425,4,3100.4,749.4039,0,0,2722.5952,21,2560.9,880.2865,3410.2666,3,3504.8,919.95
87679,3508,2266.072,57,2206.7,661.3054,1868.75,2,1868.75,522.48114,1,1668.2091,11,1437.9,600.05585,1499.3,1,1499.3,0,0,2341.625,12,2187.6,540.97455,0,0,0,0,0,2386.7666,12,2324.85,460.98868,0,0,0,0,0,2680.3083,12,2339.55,847.7878,0,0,0,0,0,2191.14,10,2231.7,355.2992,2238.2,1,2238.2,0,1,2297.8455,22,2259.5498,418.75656,2238.2,1,2238.2,0,1,0,2019.5565,23,2022.4,654.44257,1499.3,1,1499.3,0
87696,3086,2685.5562,57,2500,976.4761,3959.9,1,3959.9,0,2,3176.8728,11,3483.1,918.8049,3959.9,1,3959.9,0,0,2594.425,12,2515.4,635.91766,0,0,0,0,0,2385.8584,12,2200.1,851.2133,0,0,0,0,0,2153.8909,11,2172.1,722.4902,0,0,0,0,1,3152.2637,11,3252.2,1340.8109,0,0,0,0,1,2752.4,23,2374.6,1154.418,0,0,0,0,1,0,2872.987,23,2997.8,821.2325,3959.9,1,3959.9,0
87699,5626,2903.0115,52,2704.65,1054.9694,3402.4834,6,4623.6504,2053.6426,2,2856.7168,12,2690.65,954.77374,0,0,0,0,0,3429.7,10,3466.65,973.4391,84.9,1,84.9,0,1,2637.225,12,2535.2002,851.1031,0,0,0,0,0,2230.4456,11,2094.2,1088.9711,4722.2,1,4722.2,0,0,3742.4858,7,3467.6,896.49615,3901.95,4,4638.7,1564.3274,1,3044.4263,19,2888,1005.29535,3901.95,4,4638.7,1564.3274,1,1,3117.1636,22,3014.35,984.31885,84.9,1,84.9,0
87737,3961,2467.3376,53,2302.5,841.5034,2709.8833,6,2517.5,910.0026,1,2429.6917,12,2321.15,547.56165,0,0,0,0,0,3054.05,10,3029.75,1048.1606,2981.6,1,2981.6,0,1,1942.4083,12,1909.1001,381.13174,0,0,0,0,0,1968.7727,11,1907.4,446.77777,2846.2,1,2846.2,0,0,3263.3374,8,3117.4502,884.2881,2607.875,4,2079.65,1155.6367,0,2470.78,20,2279.4,901.66315,2607.875,4,2079.65,1155.6367,0,1,2713.491,22,2580,853.90247,2981.6,1,2981.6,0
87772,6763,2286.1892,56,2112.7002,681.71545,3012.275,4,2858,940.4661,0,2373.0583,12,2174.95,809.3038,0,0,0,0,0,2362.0364,11,2106.3,817.56104,4254.1,1,4254.1,0,0,1987.2583,12,2038.3,390.4217,0,0,0,0,0,2164.25,12,2107.85,522.0609,0,0,0,0,0,2638.8223,9,2572.9,747.7667,2598.3333,3,2547.6,546.46906,0,2266.5,21,2129.5,645.4954,2598.3333,3,2547.6,546.46906,0,0,2367.7869,23,2106.3,794.5684,4254.1,1,4254.1,0
87804,3144,2272.4897,59,2176.3,731.5707,3633.3,1,3633.3,0,0,2283.15,12,2155.2,516.1615,0,0,0,0,0,2316.9082,12,2225.5,851.2657,0,0,0,0,0,2143.9417,12,2255.3,720.534,0,0,0,0,0,2301.1667,12,2320.15,910.7418,0,0,0,0,0,2321.3545,11,2176.3,710.2976,3633.3,1,3633.3,0,0,2228.7913,23,2176.3,705.07025,3633.3,1,3633.3,0,0,0,2300.029,24,2173.9,688.68726,0,0,0,0
87842,6185,2195.511,55,2171.6,641.3598,3692.375,4,4038,1487.0786,1,2136.8728,11,2177.7,632.4677,4260.2,1,4260.2,0,0,2540.3,10,2282.25,822.6526,1606.4,1,1606.4,0,1,2043.925,12,1894.5,559.47034,0,0,0,0,0,1979.7363,11,2022.1,626.1939,5087.1,1,5087.1,0,0,2321.8455,11,2385.6,506.6743,3815.8,1,3815.8,0,0,2176.8435,23,2267.1,541.6119,3815.8,1,3815.8,0,0,1,2328.981,21,2241.5,739.7124,2933.3,2,2933.3,1876.5201
87862,3653,1717.3115,52,1759.8,484.0119,2477.1626,8,2474,763.0401,0,1769.83,10,1600,630.4207,2748.15,2,2748.15,1238.0734,0,1753.9445,9,1956.8,499.1462,1979.1,3,2059.6,603.3909,0,1480.4166,12,1310.55,432.87265,0,0,0,0,0,1839.45,10,2007.6,466.02588,2979.2,2,2979.2,645.5885,0,1786.9908,11,1818.6,380.2806,2425.3,1,2425.3,0,0,1627.0391,23,1744.4,428.88373,2425.3,1,2425.3,0,0,0,1762.3053,19,1653,556.3394,2286.72,5,2059.6,861.7877
87878,3400,2392.5828,58,2050.9,908.9001,0,0,0,0,2,2026.3,11,1579.7,1027.5469,0,0,0,0,1,2356.2832,12,2152.7,821.3382,0,0,0,0,0,2130.4417,12,1961.95,539.9762,0,0,0,0,0,2552.9727,11,2302.9,768.5907,0,0,0,0,1,2879.7583,12,2771.55,1149.9672,0,0,0,0,0,2505.1,24,2072.35,958.3237,0,0,0,0,0,1,2198.4653,23,1853.6,919.5852,0,0,0,0
