bblid,scanid,idemoExclude,idemoExcludeVoxelwise,idemoNoDataExclude,idemoRelMeanRMSMotion,idemoRelMeanRMSMotionExclude,idemoRelMaxRMSMotion,idemoRelMaxRMSMotionExclude,idemoNormCrossCorr,idemoNormCoverage,idemoCoregCrossCorr,idemoCoregCoverage,idemoVoxelwiseCoverageExclude,idemoMeanActivationExclude,idemoRpsMapCorrectionNotApplied
115454,4868,1,1,0,0.95784,1,6.07919,1,0.86534666,0.9895040198,0.84231298,0.9913304992,0,0,0
114084,4885,1,1,0,0.861303,1,11.4981,1,0.8640793,0.9889669914,0.8319185,0.991039892,1,0,0
116922,4886,0,0,0,0.125641,0,2.64909,0,0.85240492,0.9883129866,0.8296969,0.9916260754,0,0,0
82940,4887,0,0,0,0.0429074,0,0.339783,0,0.85022084,0.99423625,0.82443078,0.9956179539,0,0,0
97342,4897,0,0,0,0.0601319,0,0.394993,0,0.84010552,0.9952039645,0.8153931,0.9960488439,0,0,0
114466,4898,0,0,0,0.072658,0,1.11961,0,0.83442875,0.9994736059,0.8163883,0.9998085551,0,0,0
106530,4899,0,0,0,0.0894806,0,0.748953,0,0.8388322,0.9906737846,0.81637719,0.9913733141,0,0,0
88672,4901,0,0,0,0.068979,0,0.568515,0,0.8467104,0.9981602791,0.82291879,0.9991108299,0,0,0
109725,4902,0,0,0,0.0748817,0,0.75157,0,0.85480862,0.9950763538,0.83343217,0.9970226749,0,0,0
98585,4905,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
107522,4906,0,0,0,0.0660931,0,0.338754,0,0.84020241,0.9611478583,0.80647919,0.9653391444,0,0,0
94213,4907,1,1,0,0.52421,1,5.82124,0,0.85742547,0.9943106896,0.83562572,0.9939722914,0,1,0
107051,4908,0,0,0,0.0564933,0,0.368205,0,0.85716127,0.9946456677,0.83060997,0.994801042,0,0,0
115544,4929,0,0,0,0.0473509,0,0.316605,0,0.84247946,0.9938906377,0.81631806,0.9953989893,0,0,0
114347,4930,0,0,0,0.065985,0,0.623312,0,0.83082894,0.9994204348,0.80116132,0.9996942734,0,0,0
83531,4931,0,0,0,0.0397592,0,0.244138,0,0.82003121,0.985877749,0.7904026,0.9854404152,0,0,0
110289,4932,0,0,0,0.0488133,0,0.170922,0,0.83635353,0.9929548259,0.80066036,0.993936601,0,0,0
89505,4933,0,0,0,0.0631443,0,0.240335,0,0.84268743,0.9973201753,0.81583353,0.9983518836,0,0,0
103009,4934,0,1,0,0.169158,0,0.581806,0,0.84271061,0.9744246885,0.8151116,0.9759350528,1,0,0
116371,4936,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
109577,4937,0,0,0,0.0641111,0,0.286168,0,0.84051632,0.9954006977,0.8208417,0.9970821006,0,0,0
115881,4939,0,0,0,0.134497,0,0.682762,0,0.8321476,0.9975009571,0.80193699,0.9980440283,0,0,0
111839,4941,0,0,0,0.0638417,0,0.479176,0,0.85832439,0.9795663363,0.8205147,0.9797553455,0,0,0
84412,4942,0,0,0,0.0459222,0,0.367612,0,0.82691582,0.9518429113,0.79446801,0.9533646905,0,0,0
96356,4943,0,0,0,0.0911107,0,0.584842,0,0.83410181,0.9995374113,0.80998391,0.9994888282,0,0,0
93204,4944,0,0,0,0.054147,0,0.306157,0,0.85191389,0.9964056319,0.83388906,0.9961597384,0,0,0
93292,4945,0,0,0,0.0208883,0,0.0508224,0,0.84432189,0.9911151049,0.81833913,0.9911678556,0,0,0
116147,4946,0,0,0,0.036991,0,0.103968,0,0.84335144,0.9929016547,0.81674059,0.9938642455,0,0,0
102598,4947,0,0,0,0.0718335,0,2.94033,0,0.84919337,0.9976126165,0.81918751,0.9982049877,0,0,0
112824,4949,0,0,0,0.192714,0,2.6254,0,0.85077298,0.9919871114,0.817769,0.9930451001,0,0,0
108366,4952,0,1,0,0.072218,0,0.342749,0,0.83272491,0.9578299801,0.79719981,0.9642641035,1,0,0
116597,4965,0,0,0,0.0802495,0,0.416143,0,0.84621312,0.9983995492,0.82024333,0.9991617657,0,0,0
88384,4966,0,1,0,0.0902791,0,0.332557,0,0.81558028,0.9456803778,0.78839788,0.9502308374,1,0,0
99352,4967,0,0,0,0.073198,0,0.442298,0,0.8570542,0.9966502191,0.82890561,0.9979301665,0,0,0
117060,4979,0,0,0,0.135475,0,1.36335,0,0.84774858,0.9938534179,0.82423387,0.994461998,0,0,0
121518,4980,0,0,0,0.0467028,0,0.246794,0,0.83770356,0.9939916628,0.81465994,0.9950181123,0,0,0
114785,4981,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
95395,4982,1,1,0,1.27751,1,12.811,1,0.88877258,0.9736909269,0.86721575,0.9797300324,0,0,0
102886,4983,0,0,0,0.11154,0,2.2361,0,0.84654868,0.9674380025,0.82340496,0.9713893861,0,0,0
90742,4986,1,1,0,0.490623,0,6.00287,1,0.8691181,0.9804330257,0.84753964,0.9846734937,0,1,0
96602,4988,1,1,0,0.824696,1,7.81143,1,0.85898901,0.9845963249,0.83514595,0.9833543445,0,0,0
95754,4989,0,0,0,0.119998,0,1.40763,0,0.84065736,0.9983144754,0.82261057,0.9985487962,0,0,0
90626,4990,0,1,0,0.169264,0,0.954447,0,0.85314493,0.9845165682,0.8258767,0.9851386701,1,0,0
97485,4996,0,0,0,0.161089,0,1.15985,0,0.84583818,0.9949381089,0.81672873,0.9960781634,0,0,0
116210,4997,0,0,0,0.049696,0,0.511094,0,0.85433965,0.9948902548,0.82747043,0.9954345855,0,0,0
116360,4998,0,0,0,0.115137,0,0.756012,0,0.84998343,0.9964960228,0.82750742,0.9973026174,0,0,0
115783,5008,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
119386,5009,0,0,0,0.0398355,0,0.125185,0,0.83225219,0.9856118934,0.80351622,0.9878343919,0,0,0
118864,5010,0,0,0,0.0500319,0,0.309049,0,0.84074686,0.9977561785,0.81151934,0.998255986,0,0,0
115276,5012,0,0,0,0.0334239,0,0.164472,0,0.8513359,0.9937683441,0.819625,0.9947102,0,0,0
96832,5015,0,0,0,0.0810549,0,0.642952,0,0.84966237,0.9833521205,0.81477541,0.9854224492,0,0,0
89627,5016,0,0,0,0.0809766,0,0.745872,0,0.844411,0.9871432218,0.81932893,0.989931327,0,0,0
89044,5018,0,0,0,0.106626,0,0.649534,0,0.84430905,0.9818845974,0.82350498,0.9840849077,0,0,0
116672,5019,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
104232,5020,1,1,0,0.16815,0,1.50154,0,0.84423189,0.9994044834,0.81691467,0.999211008,0,1,0
116687,5022,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
96204,5023,0,0,0,0.0575324,0,0.34271,0,0.84079382,0.9937470756,0.81608017,0.9953586141,0,0,0
116244,5024,0,0,0,0.160804,0,1.23021,0,0.84693928,0.9970809052,0.821673,0.9978873297,0,0,0
108302,5026,1,1,0,0.733887,1,8.60179,1,0.84713526,0.9979954486,0.81973876,0.9981772973,0,0,0
113054,5027,0,0,0,0.0719764,0,1.755,0,0.85612062,0.995698456,0.83326649,0.9951275171,0,0,0
116774,5028,0,0,0,0.0426383,0,0.343776,0,0.8466264,0.994379812,0.81930797,0.9960117711,0,0,0
101322,5038,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
119287,5039,0,0,0,0.0284524,0,0.169349,0,0.84495873,0.9936407334,0.81642433,0.9954001083,0,0,0
114709,5056,0,0,0,0.0919091,0,0.746916,0,0.84340418,0.9974743716,0.81902483,0.9981748037,0,0,0
103413,5057,0,0,0,0.127445,0,2.10448,0,0.84572819,0.9982081331,0.82611504,0.9989901682,0,0,0
116817,5060,0,0,0,0.0820534,0,0.475143,0,0.84971747,0.9944489345,0.82269458,0.9958821559,0,0,0
116812,5061,0,0,0,0.23647,0,5.29123,0,0.85920468,0.9975275427,0.83056756,0.9981202602,0,0,0
117138,5062,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
119971,5064,0,0,0,0.0564503,0,0.240515,0,0.84781654,0.9982347187,0.82349334,0.9990357331,0,0,0
100115,5070,0,0,0,0.0372988,0,0.187596,0,0.8505566,0.9929441916,0.82765576,0.9940389085,0,0,0
118201,5072,0,0,0,0.0842463,0,0.733692,0,0.8495525,0.9918860862,0.83102974,0.992388394,0,0,0
116795,5073,0,0,0,0.060094,0,0.610229,0,0.85280181,0.9908811519,0.81976456,0.9917496574,0,0,0
121654,5075,0,0,0,0.12294,0,1.15559,0,0.84461822,0.9857076014,0.81484477,0.9867148943,0,0,0
105176,5077,0,0,0,0.0553872,0,0.586128,0,0.84968469,0.9949115233,0.82529841,0.9957083449,0,0,0
109511,5078,0,0,0,0.0547018,0,0.697052,0,0.84458506,0.9897858268,0.81780443,0.9904530994,0,0,0
119791,5079,1,1,0,0.189378,0,0.8952,0,0.86067821,0.9937896125,0.83721452,0.9949046811,0,1,0
117352,5085,0,0,0,0.134224,0,1.05534,0,0.85603956,0.9935184398,0.83097536,0.9944242299,0,0,0
116762,5086,0,0,0,0.0442463,0,0.596463,0,0.84573617,0.9936460505,0.81555578,0.9936008296,0,0,0
115190,5107,0,0,0,0.35115,0,4.09721,0,0.84887355,0.9973680293,0.81940573,0.9978910693,0,0,0
118759,5108,1,1,0,1.02915,1,6.42657,1,0.86806339,0.9832776809,0.84807085,0.98691891,1,1,0
117397,5109,0,0,0,0.203519,0,2.47571,0,0.85394117,0.9935343911,0.83136614,0.9949318819,0,0,0
121120,5118,0,0,0,0.0910422,0,0.364536,0,0.84222508,0.9902750011,0.80841681,0.9932196223,0,0,0
98975,5119,0,0,0,0.289334,0,3.59158,0,0.866512,0.9885841593,0.84948905,0.9901509959,0,0,0
109521,5120,0,0,0,0.0767333,0,0.517212,0,0.84428936,0.9960653367,0.83341774,0.9973899343,0,0,0
119485,5122,1,1,0,0.365217,0,6.97426,1,0.84990959,0.9767376324,0.83190517,0.9780833123,0,0,0
113433,5139,0,0,0,0.0533573,0,0.353582,0,0.84080129,0.9982559871,0.80970319,0.9987332753,0,0,0
119683,5146,0,0,0,0.147278,0,1.14571,0,0.84001774,0.9704740738,0.81242739,0.9682940648,0,0,0
118000,5147,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
119728,5148,0,0,0,0.0597668,0,0.391211,0,0.84631018,0.9976976903,0.82744702,0.9978294464,0,0,0
114165,5149,0,0,0,0.0640932,0,0.996024,0,0.85307097,0.9975753967,0.82081261,0.9982545097,0,0,0
96902,5150,0,0,0,0.0835118,0,0.445488,0,0.83845168,0.9946828875,0.8165656,0.9952751655,0,0,0
116777,5152,0,0,0,0.0885644,0,0.405483,0,0.84958027,0.994613765,0.82242419,0.9933083315,0,0,0
120403,5153,0,0,0,0.0653292,0,0.384203,0,0.84136758,0.9928963376,0.8118105,0.9940883863,0,0,0
122522,5154,0,0,0,0.0786882,0,0.370775,0,0.85025959,0.9682940576,0.82162688,0.9717343294,0,0,0
112861,5158,1,1,0,1.51452,1,6.58801,1,0.86086875,0.9887489898,0.83650378,0.9888198397,0,1,0
120850,5159,1,1,0,0.555333,1,5.98217,0,0.85641232,0.9965172913,0.8274049,0.9970220211,0,0,0
99416,5160,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
112598,5161,0,0,0,0.058288,0,0.307752,0,0.84033901,0.9966236336,0.81234309,0.9980443368,0,0,0
118738,5177,0,0,0,0.0757876,0,1.65777,0,0.85014829,0.9970064657,0.82660619,0.9979808054,0,0,0
122437,5178,0,0,0,0.338682,0,4.25343,0,0.86012188,0.9937577099,0.82217271,0.9944464578,0,0,0
115978,5179,0,0,0,0.0408167,0,0.20178,0,0.83985847,0.9969373432,0.81640075,0.9971440654,0,0,0
122910,5183,0,0,0,0.0454318,0,0.595923,0,0.84885553,0.9888925518,0.83329577,0.9910028295,0,0,0
99518,5184,0,0,0,0.0621003,0,0.263098,0,0.8535715,0.989562508,0.83960892,0.9918289256,0,0,0
112031,5185,0,0,0,0.078406,0,0.584073,0,0.84610965,0.9952305501,0.82076984,0.9965603751,0,0,0
121670,5186,0,0,0,0.186376,0,2.84053,0,0.83912039,0.980353269,0.81838318,0.9788023687,0,0,0
114004,5187,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
120646,5188,0,0,0,0.0485604,0,0.289124,0,0.84094159,0.972467991,0.80784103,0.9743388102,0,0,0
101504,5189,0,0,0,0.0815576,0,0.713761,0,0.84710106,0.9860425795,0.81699821,0.988414412,0,0,0
91247,5190,0,0,0,0.142079,0,1.10013,0,0.8563008,0.9891477732,0.82766061,0.9904830375,0,0,0
118861,5191,0,0,0,0.0656738,0,0.506557,0,0.83114789,0.9991705305,0.80213104,0.9991533913,0,0,0
122352,5192,0,0,0,0.065733,0,0.277418,0,0.84528822,0.9943532265,0.81868724,0.9955626461,0,0,0
97857,5193,0,0,0,0.0268889,0,0.0708241,0,0.84540164,0.9878025438,0.81033845,0.9884715642,0,0,0
117895,5195,0,0,0,0.0514895,0,0.294247,0,0.8347237,0.9915404739,0.80543933,0.9911420021,0,0,0
91897,5196,0,0,0,0.0900765,0,0.640502,0,0.84549372,0.9953794292,0.8216958,0.9968603064,0,0,0
114712,5197,0,0,0,0.0252764,0,0.0766364,0,0.83207776,0.9933536093,0.81635291,0.995087313,0,0,0
118573,5199,0,0,0,0.431172,0,5.18564,0,0.84866071,0.9909502744,0.82241051,0.990293836,0,0,0
98535,5222,0,0,0,0.0830475,0,0.591516,0,0.8570596,0.9941671275,0.82383675,0.9957721536,0,0,0
119632,5223,0,0,0,0.0508417,0,0.370427,0,0.84380546,0.9981709133,0.81641636,0.9984957933,0,0,0
106154,5224,0,0,0,0.129827,0,1.4117,0,0.85216974,0.9948158153,0.83186632,0.9961317407,0,0,0
118393,5225,0,1,0,0.036964,0,0.152029,0,0.83568354,0.9511463695,0.80252379,0.9538537623,1,0,0
97456,5226,0,0,0,0.0462083,0,0.404452,0,0.86048767,0.9900995364,0.82927789,0.9909078592,0,0,0
120925,5227,0,0,0,0.0889152,0,0.285585,0,0.84389021,0.9892700668,0.81778568,0.988037019,0,0,0
104991,5229,0,0,0,0.0442582,0,0.139291,0,0.84335956,0.9980964737,0.81796906,0.9982215686,0,0,0
108005,5230,1,1,0,0.228957,0,3.23661,0,0.84117654,0.9934759029,0.81698876,0.9939411136,0,1,0
120127,5231,1,1,0,0.576792,1,5.15211,0,0.85943927,0.9955495768,0.83698584,0.9973090154,0,0,0
91093,5232,0,0,0,0.147519,0,0.734688,0,0.83779758,0.9964375346,0.81280364,0.9970236512,0,0,0
120902,5233,0,0,0,0.027368,0,0.138923,0,0.84234349,0.9994204348,0.81690262,0.9996095527,0,0,0
120940,5234,0,0,0,0.323221,0,2.40379,0,0.85459021,0.9816559616,0.82982638,0.9827962461,0,0,0
110292,5235,0,0,0,0.131181,0,2.08986,0,0.84941007,0.9944755201,0.82900349,0.993943244,0,0,0
106880,5237,0,1,0,0.0591643,0,0.654569,0,0.86977438,0.9821185504,0.83464393,0.984044887,1,0,0
116666,5241,1,1,0,0.747967,1,8.69422,1,0.86659477,0.9914234974,0.83970065,0.9931010877,0,1,0
117201,5243,0,0,0,0.105793,0,0.552463,0,0.84225906,0.994331958,0.81162945,0.9939475422,0,0,0
118672,5244,0,0,0,0.184837,0,2.16978,0,0.84289423,0.9984633545,0.82329699,0.9990027737,0,0,0
115096,5259,0,0,0,0.0260964,0,0.13546,0,0.84367203,0.99423625,0.8219738,0.9960297933,0,0,0
119317,5260,0,0,0,0.0738063,0,0.47807,0,0.83982776,0.9979050577,0.8204096,0.9985830039,0,0,0
95998,5261,0,0,0,0.0679849,0,0.625095,0,0.85935275,0.997729593,0.83152492,0.9979536687,0,0,0
110153,5263,0,0,0,0.0292196,0,0.0818465,0,0.84768818,0.9813528862,0.8178039,0.9822161854,0,0,0
118276,5264,0,0,0,0.0523871,0,0.26939,0,0.8455,0.9913012038,0.82110818,0.9934429133,0,0,0
118162,5266,0,0,0,0.0480966,0,0.350882,0,0.84572349,0.9943213238,0.82306083,0.9961249873,0,0,0
117129,5267,0,0,0,0.106719,0,0.456346,0,0.85639241,0.9961185079,0.82541536,0.9965026162,0,0,0
87053,5269,0,0,0,0.138324,0,2.80589,0,0.8503782,0.9976179336,0.83257273,0.9985016593,0,0,0
116531,5270,0,0,0,0.0534357,0,0.332878,0,0.85547182,0.9786571101,0.82147043,0.9820231104,0,0,0
121476,5271,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
102845,5273,0,0,0,0.0709239,0,0.544464,0,0.84335007,0.9909077375,0.82173562,0.991029414,0,0,0
116618,5274,0,0,0,0.0821133,0,0.615893,0,0.82669067,0.9966608533,0.79990468,0.9960709576,0,0,0
120220,5275,0,0,0,0.0273796,0,0.230225,0,0.84010132,0.9985165256,0.81159961,0.9987938896,0,0,0
121458,5276,0,0,0,0.071189,0,0.460254,0,0.8403705,0.9987345273,0.81978051,0.9991843105,0,0,0
117466,5277,0,0,0,0.08069,0,0.77151,0,0.84860957,0.9977402272,0.82402535,0.99862431,0,0,0
103853,5279,0,0,0,0.373178,0,3.97746,0,0.86974535,0.9884086946,0.84674998,0.9887655346,0,0,0
89367,5292,0,0,0,0.152262,0,1.24306,0,0.8539732,0.9868560977,0.8256368,0.9887854346,0,0,0
125524,5293,0,0,0,0.0837605,0,1.07289,0,0.83378367,0.9985484283,0.80920102,0.9984996565,0,0,0
122271,5294,0,0,0,0.141505,0,1.68111,0,0.84034615,0.9983251096,0.8151815,0.9984707936,0,0,0
122732,5295,0,1,0,0.0450327,0,0.328359,0,0.83975716,0.965853503,0.8031448,0.9672928809,1,0,0
106270,5319,0,0,0,0.0711931,0,0.468653,0,0.82957116,0.9894561658,0.81099768,0.9915254914,0,0,0
122325,5320,0,0,0,0.0548874,0,0.263823,0,0.84126521,0.9909183717,0.82116814,0.9921327031,0,0,0
120448,5321,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
108513,5322,0,0,0,0.027781,0,0.174019,0,0.82774848,0.9975222256,0.79370234,0.9981044444,0,0,0
118057,5323,0,0,0,0.0479661,0,0.12618,0,0.84640911,0.9975966652,0.81314562,0.9978213231,0,0,0
116874,5325,0,0,0,0.0472473,0,0.468118,0,0.84675952,0.9940395168,0.81823789,0.9948368981,0,0,0
118708,5331,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
105866,5332,0,0,0,0.0803652,0,0.496388,0,0.82973592,0.9930877537,0.80526704,0.9946583927,0,0,0
120873,5333,0,0,0,0.263379,0,3.56324,0,0.86048528,0.9961078736,0.83204202,0.9968237273,0,0,0
117847,5336,0,0,0,0.175263,0,1.17163,0,0.85085494,0.9937949297,0.82272916,0.9932390703,0,0,0
120695,5337,0,0,0,0.171322,0,1.13101,0,0.84987905,0.9788113064,0.81898017,0.9822051943,0,0,0
125557,5340,1,1,0,0.502381,1,4.803,0,0.87150038,0.9846069591,0.84520487,0.9860738726,1,0,0
122913,5344,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
125250,5345,0,0,0,0.198678,0,2.70118,0,0.83229452,0.9986335021,0.8103298,0.9987103518,0,0,0
93948,5346,0,0,0,0.188629,0,2.7651,0,0.85157347,0.9975860309,0.8318652,0.99836795,0,0,0
121566,5366,0,0,0,0.211268,0,0.826478,0,0.85278289,0.9982613042,0.82470095,0.9985548642,0,0,0
122235,5373,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
115475,5378,0,0,0,0.0883507,0,0.969058,0,0.84342193,0.9865264367,0.82062975,0.9874015475,0,0,0
90520,5379,0,0,0,0.0774027,0,0.435399,0,0.83511486,0.9897805096,0.80211491,0.989515221,0,0,0
110304,5381,0,0,0,0.127566,0,1.14178,0,0.84733651,0.9951561105,0.82399735,0.9961270366,0,0,0
117838,5382,0,0,0,0.363167,0,5.16291,0,0.87071959,0.9890467481,0.84231642,0.9922244958,0,0,0
116191,5385,0,0,0,0.186548,0,1.21442,0,0.85748689,0.9958739207,0.83130699,0.9972737624,0,0,0
114117,5387,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
93242,5388,0,1,0,0.320372,0,2.72459,0,0.859994,0.9804383428,0.83174346,0.9821157558,1,0,0
120922,5389,0,0,0,0.191869,0,2.34906,0,0.85307982,0.9941245906,0.83017612,0.9950728617,0,0,0
125292,5391,0,0,0,0.0438688,0,0.15575,0,0.8476099,0.9865955592,0.82040087,0.9863712468,0,0,0
115891,5393,0,0,0,0.114641,0,1.73657,0,0.84542201,0.9790452593,0.81540237,0.9784869558,0,0,0
115954,5394,0,0,0,0.0437384,0,0.380473,0,0.83812289,0.9953953805,0.81908141,0.9969497201,0,0,0
122451,5395,1,1,0,0.060158,0,0.619603,0,0.85665777,0.9917478413,0.8212338,0.9930349386,0,1,0
118513,5409,0,0,0,0.0364783,0,0.881953,0,0.8395542,0.9993087754,0.81577934,0.9995731821,0,0,0
121001,5410,0,0,0,0.0843607,0,0.78687,0,0.84481879,0.9939119061,0.81626927,0.9956014191,0,0,0
98427,5411,1,1,0,0.867887,1,8.0837,1,0.85224246,0.9923114552,0.8212618,0.9939372911,0,1,0
101598,5412,0,0,0,0.0448519,0,0.381346,0,0.85106702,0.9923114552,0.82783965,0.9949893588,0,0,0
119338,5413,0,0,0,0.0556893,0,0.553229,0,0.85395148,0.9964056319,0.82352434,0.9962464155,0,0,0
102102,5415,0,0,0,0.0529832,0,0.326056,0,0.85617233,0.9834531457,0.8315404,0.9851203706,0,0,0
106802,5416,0,0,0,0.0353582,0,0.269032,0,0.84431378,0.99022183,0.81678024,0.9900333404,0,0,0
93705,5419,0,0,0,0.062502,0,0.292454,0,0.83903514,0.9807467353,0.80799384,0.9829119879,0,0,0
105099,5420,1,1,0,0.544346,1,4.80143,0,0.86527374,0.9951614276,0.84340825,0.9953314288,0,1,0
85876,5423,0,0,0,0.0549802,0,0.351474,0,0.84431637,0.9717820835,0.81730929,0.9731916483,0,0,0
99610,5425,0,0,0,0.0288579,0,0.123194,0,0.82931893,0.9747224468,0.79877378,0.9771252223,0,0,0
120832,5426,0,1,0,0.0497632,0,0.247688,0,0.84255278,0.9821770386,0.81709167,0.985171975,1,0,0
120508,5427,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
121449,5428,0,0,0,0.113665,0,0.950659,0,0.84139878,0.9897645583,0.81026525,0.9911199978,0,0,0
116034,5434,0,0,0,0.0513238,0,0.475391,0,0.85825681,0.9982400358,0.82663025,0.998708276,0,0,0
115799,5435,0,0,0,0.0448957,0,0.431742,0,0.84284953,0.9895093369,0.82062204,0.9913174924,0,0,0
115800,5436,0,0,0,0.0709086,0,0.424547,0,0.84462533,0.9900676337,0.8253783,0.9925032535,0,0,0
102924,5455,0,0,0,0.046402,0,0.429084,0,0.85230999,0.995320941,0.81954995,0.9959469459,0,0,0
125106,5457,0,0,0,0.0808633,0,0.444051,0,0.84232217,0.9966661705,0.82045224,0.9979292052,0,0,0
120613,5458,1,1,0,1.13253,1,7.95689,1,0.86940353,0.9937523928,0.83969804,0.9955547692,0,1,0
121407,5462,0,0,0,0.0257646,0,0.133338,0,0.83690669,0.9909396402,0.81975637,0.9926646028,0,0,0
122481,5463,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
126554,5464,0,0,0,0.0301992,0,0.207632,0,0.85446542,0.9945871794,0.82390899,0.9947902442,0,0,0
121017,5465,0,0,0,0.0441234,0,0.496491,0,0.85278669,0.9896741674,0.81702716,0.989256118,0,0,0
121677,5468,0,0,0,0.274727,0,1.33157,0,0.84559889,0.9967512443,0.80693845,0.9978349239,0,0,0
125454,5469,0,0,0,0.0557672,0,0.308104,0,0.83470771,0.9972138331,0.82147749,0.9981713535,0,0,0
114912,5470,0,1,0,0.0347188,0,0.182938,0,0.84000196,0.977567102,0.81004327,0.9816363734,1,0,0
117562,5472,0,0,0,0.128742,0,1.35409,0,0.85798732,0.9961450934,0.8293375,0.9974987405,0,0,0
117982,5473,0,0,0,0.071703,0,0.405823,0,0.85393421,0.9874888341,0.82703369,0.9891649747,0,0,0
115382,5474,0,0,0,0.0340893,0,0.1658,0,0.85771157,0.9950444511,0.80630783,0.9958443986,0,0,0
125498,5475,1,1,0,0.25779,0,4.91884,0,0.85343109,0.9633331916,0.8168529,0.9670398548,1,1,0
125558,5480,0,0,0,0.117331,0,0.924382,0,0.85926468,0.9943053725,0.83124734,0.995316608,0,0,0
91413,5481,0,0,0,0.088614,0,1.60903,0,0.85637457,0.9941245906,0.8197052,0.9954656866,0,0,0
117595,5482,0,0,0,0.497052,0,5.07179,0,0.84769951,0.9591220384,0.82495546,0.9665496052,0,0,0
126230,5483,0,0,0,0.304044,0,4.6551,0,0.85550463,0.9867603897,0.82667554,0.9894186749,0,0,0
119671,5484,0,0,0,0.0497561,0,0.314596,0,0.84250021,0.9902058786,0.81975161,0.9907244937,0,0,0
126395,5494,0,0,0,0.204705,0,1.71067,0,0.85567197,0.9979475946,0.83601336,0.9986016841,0,0,0
126236,5495,0,0,0,0.0546572,0,0.753136,0,0.85368684,0.9955229912,0.82511133,0.994888605,0,0,0
122508,5496,1,1,0,0.344593,0,6.80488,1,0.83932715,0.9737121954,0.80052679,0.9693100212,0,0,0
118009,5500,0,0,0,0.143882,0,0.508843,0,0.84336257,0.9992396529,0.80996591,0.9993667358,0,0,0
114891,5501,0,0,0,0.0358492,0,0.145856,0,0.84816761,0.9932366328,0.82862985,0.9950095077,0,0,0
87189,5502,0,0,0,0.0388877,0,0.212071,0,0.84853758,0.9977402272,0.82822441,0.9983107313,0,0,0
125151,5504,0,0,0,0.172704,0,2.97276,0,0.85171371,0.9961557276,0.82635728,0.9972100597,0,0,0
99771,5505,1,1,0,0.513406,1,3.43198,0,0.85795825,0.9860000426,0.82531834,0.9840720765,0,0,0
87936,5506,0,1,0,0.142569,0,1.58903,0,0.81881496,0.9460525757,0.79050728,0.950916168,1,0,0
121099,5507,0,0,0,0.059575,0,0.319873,0,0.83793754,0.9838731975,0.8076461,0.9845041097,0,0,0
127449,5508,0,0,0,0.0670747,0,0.856408,0,0.8512274,0.9819909397,0.81887848,0.9843516415,0,0,0
121461,5510,0,0,0,0.0288275,0,0.0733239,0,0.86355362,0.9947626441,0.83754238,0.9959082955,0,0,0
126903,5511,0,1,0,0.4016,0,4.57236,0,0.86200179,0.9848674976,0.83798618,0.9856454565,1,0,0
96659,5512,0,0,0,0.278053,0,3.76575,0,0.87178539,0.9770407079,0.84846957,0.9794838835,0,0,0
117694,5514,0,0,0,0.078542,0,0.997805,0,0.85016628,0.997022417,0.820425,0.9975062866,0,0,0
125280,5515,0,0,0,0.037412,0,0.176482,0,0.84083244,0.9923593093,0.80543992,0.9922695952,0,0,0
125508,5516,0,0,0,0.0532265,0,0.18085,0,0.85769684,0.9916361819,0.82747395,0.9920906078,0,0,0
121085,5537,0,0,0,0.0519513,0,0.215735,0,0.84433605,0.9975860309,0.81785652,0.9986788865,0,0,0
126311,5538,1,1,0,0.148885,0,6.01986,1,0.84970759,0.9991811647,0.82432686,0.9997067387,0,0,0
87166,5539,0,0,0,0.0987171,0,1.42399,0,0.87176504,0.9938268323,0.84332223,0.9945031785,0,0,0
126837,5544,0,0,0,0.0526109,0,0.223982,0,0.85340758,0.9955974308,0.82226124,0.996421079,0,0,0
127128,5545,0,0,0,0.0694594,0,1.53166,0,0.84599794,0.9877015186,0.82279945,0.9891636214,0,0,0
127417,5546,0,0,0,0.0881431,0,0.683945,0,0.84620248,0.9931409248,0.81574778,0.9933378648,0,0,0
126921,5547,1,1,0,0.56553,1,4.91223,0,0.85319936,0.9903441236,0.83180227,0.9933891281,0,0,0
